2017,Bangor,Band "Bleary and District Pipe Band",MSR,Drum,"Bangor 2017 - Bleary & District Pipe Band Drum Corps - Full MSR 2",Username "MrUlsterscot"
2017,Bangor,Band "Field Marshal Montgomery",Unknown,FullBand,"Field Marshal Montgomery Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,Band "Field Marshal Montgomery",Unknown,FullBand,"Bangor 2017 - Field Marshall Montgomery Pipe Band - Strathspey break into full Reel",Username "MrUlsterscot"
2017,Bangor,Band "Field Marshal Montgomery",Unknown,Drum,"Bangor 2017 - Field Marshal Montgomery Pipe Band Drum Corps - warming up",Username "MrUlsterscot"
2017,Bangor,Band "Field Marshal Montgomery",Unknown,Drum,"Bangor 2017 - Field Marshal Montgomery Pipe Band Drum Corps Warmup",Username "MrUlsterscot"
2017,Bangor,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Police Service of Northern Ireland Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Bangor 2017 - PSNI Pipe Band - Reel to the end...",Username "MrUlsterscot"
2017,Bangor,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Bangor 2017 - PSNI Pipe Band - warming up",Username "MrUlsterscot"
2017,Bangor,Band "The Vale of Atholl Pipe Band",Unknown,FullBand,"Vale of Atholl Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,Band "The Vale of Atholl Pipe Band",Unknown,FullBand,"Bangor 2017 - Vale of Atholl Pipe Band - from the break into the Strathspey",Username "MrUlsterscot"
2017,Bangor,Band "The Vale of Atholl Pipe Band",MSR,Drum,"Bangor 2017 - Vale of Atholl Pipe Band - Full MSR",Username "MrUlsterscot"
2017,Bangor,Band "The Vale of Atholl Pipe Band",Unknown,Drum,"Bangor 2017 - Vale of Atholl Pipe Band Drum Corps",Username "MrUlsterscot"
2017,Bangor,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Bangor 2017 Final Tuning",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Harry Ferguson Memorial Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Closkelt Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Manorcunningham Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Kildoag Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Lisnamulligan Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Broughshane and District Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,Bangor,OtherBand,Unknown,FullBand,"Sgt Walker Memorial Pipe Band @ Bangor 2017",Username "CrazyRed177"
2017,British Championships,Band "Bleary and District Pipe Band",Unknown,FullBand,"Bleary & District Pipe Band - British Pipe Band Championships 2017 - [4K\\UHD]",Username "jwramsay16"
2017,British Championships,Band "Boghall and Bathgate Caledonia Pipe Band",Unknown,FullBand,"Boghall & Bathgate Caledonia Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Dowco Triumph Street Pipe Band",Unknown,Drum,"Dowco Triumph Street Drum Corps 2017 @ Paisley",Username "drumsdotcom"
2017,British Championships,Band "Field Marshal Montgomery",MSR,FullBand,"Field Marshal Montgomery: British Pipe Band Championships 2017",Username "dronechorus"
2017,British Championships,Band "Glasgow Police Pipe Band",MSR,Drum,"Glasgow Police Drum Corps - British Championships 2017 - MSR Practice",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,British Championships,Band "Inveraray & District Pipe Band",Unknown,FullBand,"Inverary Pipe Band takes 2017 British Championship at Paisley",Username "dronechorus"
2017,British Championships,Band "Inveraray & District Pipe Band",Unknown,FullBand,"Inveraray and District Pipe Band - Winners of British Pipe Band Championships 2017 [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Pipes and Drums of the PSNI",MSR,FullBand,"Pipes and Drums of the PSNI debut in 2017 Grade One British Championships",Username "dronechorus"
2017,British Championships,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Pipes & Drums of the PSNI British Championships @ Paisley 2017",Username "rennieaj"
2017,British Championships,Band "Police Scotland Fife",MSR,FullBand,"Police Scotland Fife Pipe Band: 2017 British Championships, Paisley",Username "dronechorus"
2017,British Championships,Band "Police Scotland Fife",Unknown,FullBand,"Police Scotland Fife Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Ravara Pipe Band",Unknown,FullBand,"Ravara Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Scottish Power Pipe Band",MSR,FullBand,"Scottish Power Pipe Band at the Paisley 2017 British Championships",Username "dronechorus"
2017,British Championships,Band "Scottish Power Pipe Band",Unknown,FullBand,"Scottish Power Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Shotts and Dykehead Caledonia",MSR,FullBand,"Shotts & Dykehead at the 2017 Paisley British Championships",Username "dronechorus"
2017,British Championships,Band "Shotts and Dykehead Caledonia",Unknown,FullBand,"Shotts & Dykehead Caledonia Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Simon Fraser University Pipe Band",Unknown,FullBand,"Simon Fraser University - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Simon Fraser University Pipe Band",Unknown,FullBand,"Johnstone Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "Simon Fraser University Pipe Band",MSR,Drum,"Simon Fraser University Drum Corps - British Championships 2017 - MSR Practice (1)",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,British Championships,Band "Simon Fraser University Pipe Band",MSR,Drum,"Simon Fraser University Drum Corps - British Championships 2017 - MSR Practice",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,British Championships,Band "St Laurence O'Toole",Unknown,FullBand,"St Lawrence O'Toole Pipe Band - British Pipe Band Championships 2017 - [4K/UHD]",Username "jwramsay16"
2017,British Championships,Band "St Laurence O'Toole",Unknown,FullBand,"St Laurence O'Toole: British Drumming Champions 2017",Username "dronechorus"
2017,British Championships,Band "The Vale of Atholl Pipe Band",Unknown,FullBand,"Vale of Atholl Pipe Band - British Pipe Band Championships 2017 [4K/UHD]",Username "jwramsay16"
2017,British Championships,OtherBand,MSR,FullBand,"Buchan Peterson Pipe Band Grade One debuts in 2017 Championships",Username "dronechorus"
2017,British Championships,OtherBand,MSR,FullBand,"British Championships 2017 - Johnstone Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,MSR,FullBand,"British Championships 2017 - Denny & Dunipace Gleneagles Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,Unknown,FullBand,"13 Closkelt - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"14 Colmcille - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"British Championships 2017 - Lower Clyde Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,Unknown,FullBand,"07 Strathclyde Fire and Rescue - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"12 Lomond and Clyde - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"04 MacKenzie Caledonian - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"05 The Glasgow Skye Association - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"06 Glasgow City - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"11 Isle of Islay - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"09 City of Discovery - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"British Championships 2017 - Kilmarnock Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,Unknown,FullBand,"03 City of London - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"08 Balagan - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"02 Grampian Police Scotland - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"Hielan' Laddie/Highland Laddie - Massed Pipes & Drums [4K/UHD]",Username "jwramsay16"
2017,British Championships,OtherBand,Unknown,FullBand,"15 Bucksburn and District - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,British Championships,OtherBand,Unknown,FullBand,"Paisley 2017 - Ellon & District Royal British Legion Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,MSR,Drum,"British Championships 2017 - Quinn Memorial Pipe Band",Username "ThereIsOnlyOneStuart"
2017,British Championships,OtherBand,Unknown,Drum,"01 Manorcunningham - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,Dumbarton,OtherBand,Unknown,FullBand,"10 Dumbarton and District - 2017 Grade 2 British Pipe Band Championships",ChannelId "UCZIF5RXWGD_3v5BU3N_KHRg" "RSPBA HQ"
2017,Dunbar,Band "Police Scotland Fife",MSR,Drum,"Dunbar 2017 - Police Scotland Fife Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - Coalburn IOR Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - Camelon & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - Royal Burgh of Stirling Pipe Band (Grade 4A)",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - The Highlanders (4 SCOTS) Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - Dunbar Royal British Legion Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,FullBand,"Dunbar 2017 - Tweedvale Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Royal Burgh of Annan Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Scottish Fire & Rescue Service Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Grampian Police Scotland Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Royal Burgh of Stirling Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Wallacestone & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Medley,FullBand,"Dunbar 2017 - Lochmaben Royal Burgh Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Unknown,FullBand,"Dunbar 2017 - Hawick Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,MSR,Drum,"Dunbar 2017 - Prestonpans Royal British Legion Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Dunbar,OtherBand,Unknown,Drum,"Dunbar 2017 - Denny and Dunipace Gleneagles Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Upper Crossgare Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Ballyboley Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Annsborough Pipe Band @Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Wicklow Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Joseph Forde Memorial Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Closkelt Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Achill Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Marlacoo and District Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"William Kerr Memorial Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Enniskillen,OtherBand,Unknown,FullBand,"Raffrey Pipe Band @ Enniskillen 2017",Username "CrazyRed177"
2017,Georgetown,Band "78th Fraser Highlanders",Medley,FullBand,"78th Fraser Highlanders - medley - Georgetown 2017",Username "PipesDrumsMagazine"
2017,Georgetown,Band "78th Halifax Citadel Pipe Band",Medley,FullBand,"78th Highlanders (Halifax Citadel) - medley - Georgetown 2017",Username "PipesDrumsMagazine"
2017,Georgetown,Band "Peel Regional Police Pipe Band",Medley,FullBand,"Peel Police - medley - Georgetown 2017",Username "PipesDrumsMagazine"
2017,Georgetown,Band "Toronto Police Pipe Band",Medley,FullBand,"Toronto Police - medley - Georgetown 2017",Username "PipesDrumsMagazine"
2017,Georgetown,OtherBand,MSR,FullBand,"City of Dunedin - MSR - Georgetown 2017",Username "PipesDrumsMagazine"
2017,Gourock,Band "Inveraray & District Pipe Band",Unknown,FullBand,"Inveraray Pipe Band wins at Gourock",Username "dronechorus"
2017,Gourock,Band "Inveraray & District Pipe Band",Unknown,FullBand,"Gourock 2017 - Inveraray & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Gourock,Band "Scottish Power Pipe Band",Unknown,FullBand,"Scottish Power Pipe Band at the Gourock Games",Username "dronechorus"
2017,Gourock,Band "Scottish Power Pipe Band",MSR,Drum,"Gourock 2017 - ScottishPower Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,FullBand,"Gourock 2017 - Lochryan Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,FullBand,"Glasgow Skye Association Pipe Band at Gourock",Username "dronechorus"
2017,Gourock,OtherBand,MSR,FullBand,"Johnstone Pipe Band's Grade One debut at Gourock",Username "dronechorus"
2017,Gourock,OtherBand,MSR,FullBand,"Gourock 2017  - Johnstone Pipe Band (Grade 4A)",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,FullBand,"Gourock 2017 - Johnstone Pipe Band (Grade 1)",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,FullBand,"Gourock 2017 - Glasgow Skye Association Pipe Band (Grade 1)",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,FullBand,"Gourock 2017 - Lanark & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,MSR,Drum,"Gourock 2017 - Bothwell Castle Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Gourock,OtherBand,Medley,Drum,"Gourock 2017 - Glasgow Skye Association Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Live Back In Ireland,Band "78th Fraser Highlanders",Medley,FullBand,"78th Fraser Highlanders Pipe Band - Live Back in Ireland - Medley",Username "MrUlsterscot"
2017,Live Back In Ireland,Band "78th Fraser Highlanders",Unknown,FullBand,"78th Fraser Highlanders Pipe Band - Live Back in Ireland - Clumsy Lover",Username "MrUlsterscot"
2017,Live Back In Ireland,Band "Soloists",Unknown,FullBand,"Live Back In Ireland 2017 - Stuart Liddell Solo",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Live Back In Ireland,OtherBand,MSR,FullBand,"Live Back In Ireland 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Live Back In Ireland,OtherBand,Medley,FullBand,"Live Back In Ireland 2017 - Medley",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Live Back In Ireland,OtherBand,Unknown,FullBand,"Live Back In Ireland 2017 - My Lagan Love",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Markinch Highland Games,OtherBand,MSR,FullBand,"Markinch 2017 - Portlethen & District Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,MSR,FullBand,"Markinch 2017 - The Highlanders (4 SCOTS) Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,MSR,FullBand,"Markinch 2017 - Bowhill & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,MSR,FullBand,"Markinch 2017 - Wallacestone & District Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,MSR,FullBand,"Markinch 2017 - Methil & District Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,FullBand,"Markinch 2017 - The Highlanders (4 SCOTS) Pipe Band (Grade 3)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,FullBand,"Markinch 2017 - Portlethen & District Pipe Band (Grade 3)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,FullBand,"Markinch 2017 - 3rd Battalion Royal Regiment of Scotland Pipe Band (Grade 3)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,FullBand,"Markinch 2017 - Methil & District Pipe Band (Grade 3)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Unknown,FullBand,"Markinch 2017 - 3rd Battalion Royal Regiment of Scotland Pipe Band (Grade 4A)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Unknown,FullBand,"Markinch 2017 - Kirkcaldy & District Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Unknown,FullBand,"Markinch 2017 - Glenrothes & District 2010 Pipe Band",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,MSR,Drum,"Markinch 2017 - Mackenzie Caledonian Pipe Band (Grade 2)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,Drum,"Markinch 2017 - Mackenzie Caledonian Pipe Band (Grade 1)",Username "ThereIsOnlyOneStuart"
2017,Markinch Highland Games,OtherBand,Medley,Drum,"Markinch 2017 - Wallacestone & District Pipe Band (Grade 3)",Username "ThereIsOnlyOneStuart"
2017,Mid Ulster Championships,Band "Bleary and District Pipe Band",Medley,FullBand,"Bleary and District Pipe Band @ Cookstown 2017",ChannelId "UCZZS-Dh02rBU_PkJx7SZHWA" "ClanMacRae"
2017,Mid Ulster Championships,Band "Bleary and District Pipe Band",Medley,FullBand,"Bleary & District Pipe Band - Mid Ulster Champions 2017 - Medley",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,Band "Pipes and Drums of the PSNI",Medley,FullBand,"Pipes & Drums of Police Service of Northern Ireland - Mid Ulster Championships 2017 - Medley",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,Band "Pipes and Drums of the PSNI",Medley,FullBand,"PSNI Pipe Band @ Cookstown 2017",ChannelId "UCZZS-Dh02rBU_PkJx7SZHWA" "ClanMacRae"
2017,Mid Ulster Championships,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Pipes & Drums of the PSNI Mid-Ulster Championships @ Cookstown 2017",Username "rennieaj"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"Annsborough Pipe Band - Mid Ulster Championships 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"Manorcunningham Pipe Band - Mid Ulster Championships 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"New Ross & District Pipe Band - Mid Ulster Championships 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"Lisnamulligan Pipe Band - Mid Ulster Championships 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"Thiepval Memorial Pipe Band - Mid Ulster Championships 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,MSR,FullBand,"Closkelt Pipe Band - Mid Ulster Champions 2017 - MSR",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,Medley,FullBand,"St Josephs Clondalkin Pipe Band - Mid Ulster Championships 2017 - Medley",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Cleland Memorial Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Quinn Memorial Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Kildoag Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Colmcille Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Sgt Walker Memorial Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Closkelt Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Lisnamulligan Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Annsborough Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Manorcunninghan Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"New Ross and District Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,Mid Ulster Championships,OtherBand,Unknown,FullBand,"Gransha Pipe Band @ Cookstown 2017",Username "CrazyRed177"
2017,North Down Pipe Band Championships,Band "Pipes and Drums of the PSNI",Unknown,FullBand,"Pipes & Drums of the PSNI North Down Pipe Band Championships @ Bangor 2017",Username "rennieaj"
2017,UK Championships,Band "Field Marshal Montgomery",Medley,FullBand,"Field Marshal Montgomery takes 2017 UK titles at Belfast Championships",Username "dronechorus"
2017,UK Championships,Band "Field Marshal Montgomery",Medley,FullBand,"UK Championships 2017 - NEW FM Medley - The Hard Drive",Username "MrUlsterscot"
2017,UK Championships,Band "Inveraray & District Pipe Band",Medley,FullBand,"Inveraray & District Pipe Band - UK Championships 2017 - Medley Practice",ChannelId "UCWUlycWU75Txr4yL7s0GWBw" "Craig Rogers"
